,time,id,class,region1x,region1y,region2x,region2y
0,3,1,bus,224,462,680,849
1,3,2,car,890,582,1025,691
2,4,1,bus,176,454,663,866
3,4,2,car,891,582,1021,687
4,5,1,bus,115,447,648,897
5,5,2,car,891,579,1019,683
6,6,1,bus,50,442,626,926
7,6,2,car,891,576,1020,681
8,7,1,bus,-6,426,629,963
9,7,2,car,891,575,1019,679
10,8,1,bus,-58,408,653,1016
11,8,2,car,895,577,1016,676
12,9,1,bus,-97,391,668,1057
13,9,2,car,898,579,1014,673
14,10,1,bus,-117,386,663,1080
15,10,2,car,905,581,1015,670
16,11,1,bus,-139,355,664,1090
17,11,2,car,906,577,1016,665
18,12,1,bus,-151,338,650,1093
19,12,2,car,905,572,1020,664
20,13,1,bus,-157,333,623,1093
21,13,2,car,908,572,1018,660
22,14,1,bus,-194,322,618,1114
23,14,2,car,909,573,1015,657
24,15,2,car,909,572,1014,655
25,15,4,bus,-38,336,432,1080
26,16,2,car,908,572,1010,652
27,16,4,bus,-68,338,395,1080
28,17,2,car,906,569,1009,649
29,17,4,bus,-68,426,331,1076
30,18,2,car,906,569,1008,648
31,18,4,bus,-84,449,300,1075
32,19,2,car,908,569,1011,648
33,20,2,car,910,570,1011,647
34,21,2,car,907,571,1006,646
35,22,2,car,907,570,1005,645
36,23,2,car,907,569,1004,642
37,24,2,car,910,571,1001,640
38,25,2,car,911,570,1000,638
39,26,2,car,912,570,999,635
40,27,2,car,912,568,999,633
41,28,2,car,913,567,999,631
42,29,2,car,914,567,998,630
43,30,2,car,919,568,1000,628
44,31,2,car,920,567,1001,627
45,32,2,car,921,567,1001,627
46,33,2,car,922,568,1001,627
47,34,2,car,922,568,1001,627
48,35,2,car,923,567,1001,626
49,36,2,car,925,567,1000,622
50,37,2,car,926,567,999,620
51,38,2,car,926,567,999,620
52,39,2,car,925,567,999,620
53,40,2,car,924,567,998,620
54,41,2,car,924,567,998,619
55,42,2,car,921,567,995,619
56,43,2,car,922,565,998,618
57,44,2,car,919,565,995,618
58,45,2,car,917,566,993,618
59,46,2,car,918,567,992,617
60,47,2,car,918,567,992,617
61,48,2,car,919,566,991,614
62,49,2,car,919,565,992,613
63,50,2,car,919,565,991,613
64,51,2,car,919,564,990,612
65,52,2,car,919,564,989,611
66,53,2,car,919,564,988,610
67,54,2,car,919,564,987,609
68,55,2,car,918,563,986,608
69,56,2,car,918,562,986,608
70,57,2,car,919,563,984,607
71,58,2,car,919,561,985,606
72,59,2,car,920,563,984,605
73,60,2,car,922,563,984,605
74,61,2,car,922,563,985,605
75,62,2,car,924,563,986,604
76,63,2,car,924,562,986,604
77,64,2,car,925,562,985,603
78,65,2,car,925,558,988,600
79,66,2,car,929,557,991,599
80,67,2,car,932,558,991,598
81,68,2,car,933,558,991,598
82,69,2,car,933,558,991,598
83,70,2,car,934,558,990,597
84,71,2,car,934,558,990,596
85,72,2,car,934,558,989,596
86,73,2,car,935,559,989,595
87,74,2,car,933,558,989,596
88,75,2,car,931,559,986,595
89,76,2,car,933,559,987,595
90,77,2,car,933,560,984,595
91,78,2,car,932,560,984,594
92,79,2,car,931,559,983,594
93,80,2,car,932,560,981,593
94,81,2,car,932,560,981,592
95,82,2,car,931,560,979,592
96,83,2,car,930,559,978,591
97,84,2,car,928,557,979,592
98,85,2,car,928,559,977,592
99,86,2,car,928,559,975,590
100,87,2,car,928,557,977,589
101,88,2,car,928,557,976,589
102,89,2,car,929,556,978,589
103,90,2,car,929,555,979,590
104,91,2,car,929,555,979,590
105,92,2,car,929,555,980,589
106,93,2,car,930,554,980,589
107,94,2,car,932,556,980,589
108,95,2,car,932,555,980,589
109,98,2,car,937,554,984,587
110,99,2,car,938,553,984,586
