,time,id,class,region1x,region1y,region2x,region2y
95,32,6,car,1071,557,1180,646
96,33,2,car,924,560,989,606
97,33,5,bus,501,489,777,749
98,33,6,car,1069,558,1173,643
99,34,2,car,928,561,991,605
100,34,5,bus,504,489,779,748
101,34,6,car,1064,557,1168,642
102,35,2,car,931,561,992,604
103,35,5,bus,510,489,781,747
104,35,6,car,1062,557,1163,638
105,36,1,bus,510,487,789,745
106,36,2,car,931,557,994,602
107,36,5,bus,515,487,784,745
108,36,6,car,1061,557,1154,631
109,37,1,bus,514,487,791,743
110,37,2,car,933,557,993,600
111,37,5,bus,519,488,784,742
112,37,6,car,1056,554,1149,629
113,38,2,car,935,559,992,598
114,38,5,bus,524,488,784,738
115,38,6,car,1055,553,1145,625
116,39,1,bus,521,487,790,739
117,39,2,car,935,558,991,597
118,39,5,bus,527,487,785,738
119,39,6,car,1053,555,1137,622
120,40,1,bus,524,487,789,739
121,40,2,car,936,560,989,596
122,40,5,bus,528,487,785,738
123,40,6,car,1050,556,1131,620
124,41,1,bus,529,487,789,737
125,41,2,car,934,559,989,596
126,41,5,bus,532,487,786,737
127,41,6,car,1046,556,1122,616
128,42,1,bus,530,486,790,739
129,42,2,car,934,559,988,595
130,42,5,bus,532,486,788,739
131,43,1,bus,534,487,789,738
132,43,2,car,933,557,988,594
133,43,5,bus,535,487,788,738
134,44,1,bus,537,487,791,737
135,44,2,car,933,557,988,593
136,44,5,bus,539,489,786,736
137,45,2,car,931,557,985,593
138,45,5,bus,540,490,786,736
139,46,2,car,934,557,986,592
140,46,5,bus,545,492,785,734
141,47,2,car,934,559,983,592
142,47,5,bus,547,492,787,734
143,48,2,car,933,559,982,591
144,48,5,bus,549,491,788,733
145,49,2,car,932,559,980,591
146,49,5,bus,552,491,786,730
147,50,2,car,931,557,980,591
148,50,5,bus,555,493,785,727
149,51,2,car,930,557,979,590
150,51,5,bus,558,494,786,725
151,52,2,car,931,556,979,590
152,52,5,bus,559,493,785,722
153,53,2,car,931,557,978,589
154,53,5,bus,559,493,786,722
155,54,2,car,931,557,977,589
156,54,5,bus,562,494,787,720
157,55,5,bus,563,494,788,721
158,56,2,car,930,556,976,587
159,56,5,bus,565,495,789,720
160,57,2,car,931,554,977,587
161,57,5,bus,568,495,791,719
162,58,2,car,931,554,976,586
163,58,5,bus,571,495,793,717
164,59,1,bus,581,501,794,710
165,59,5,bus,576,495,796,716
166,60,1,bus,588,512,790,703
167,60,5,bus,577,498,794,714
168,61,1,bus,592,515,790,699
169,61,5,bus,581,499,796,713
170,62,1,bus,588,507,797,703
171,62,5,bus,588,502,795,708
172,63,1,bus,590,507,798,701
173,63,5,bus,590,500,802,711
174,64,1,bus,590,504,801,702
175,64,5,bus,594,502,798,705
176,65,1,bus,593,504,803,702
177,65,5,bus,597,503,799,703
178,66,1,bus,594,503,805,702
179,67,1,bus,597,503,808,702
180,68,1,bus,601,504,808,701
181,68,5,bus,606,505,804,700
182,69,1,bus,604,504,810,700
183,69,5,bus,607,505,804,699
184,70,1,bus,607,504,811,698
185,70,5,bus,611,505,806,697
186,71,1,bus,611,505,813,698
187,71,5,bus,614,505,807,695
188,72,1,bus,613,505,815,698
189,73,1,bus,615,505,815,697
190,74,1,bus,616,505,816,696
191,74,5,bus,619,505,813,696
192,75,1,bus,617,505,815,696
193,75,5,bus,621,505,814,695
194,76,1,bus,618,506,815,696
195,77,1,bus,619,505,816,696
196,77,5,bus,621,505,814,696
197,78,1,bus,621,506,816,696
198,78,5,bus,622,507,813,695
199,79,1,bus,621,506,815,695
200,79,5,bus,624,507,814,695
201,80,1,bus,622,504,815,693
202,80,5,bus,624,504,813,693
203,81,1,bus,625,504,815,692
204,81,5,bus,625,504,814,692
205,82,1,bus,627,504,817,691
206,83,1,bus,630,506,817,691
207,83,5,bus,631,506,815,690
208,84,1,bus,631,506,815,688
209,84,5,bus,633,506,816,689
210,85,1,bus,634,506,816,687
211,86,1,bus,634,506,814,686
212,86,5,bus,634,507,814,687
213,87,1,bus,636,506,815,685
214,87,5,bus,635,507,814,686
215,88,1,bus,637,506,817,686
216,88,5,bus,637,506,816,686
217,89,1,bus,638,506,817,685
218,89,5,bus,639,505,817,685
219,90,5,bus,641,506,817,685
220,91,1,bus,644,506,819,684
221,91,5,bus,644,506,818,684
222,92,1,bus,646,507,818,681
223,92,5,bus,646,506,819,683
224,93,1,bus,649,507,819,680
225,94,1,bus,653,505,823,678
226,95,1,bus,658,506,825,677
227,96,1,bus,660,507,826,676
228,97,1,bus,662,508,826,675
229,98,1,bus,663,508,827,675
230,99,1,bus,665,508,828,674
231,100,1,bus,667,508,829,674
