,time,id,class,region1x,region1y,region2x,region2y
0,3,1,bus,344,473,720,799
1,3,2,car,892,579,1022,682
2,4,1,bus,351,474,723,797
3,4,2,car,893,577,1020,678
4,5,1,bus,354,472,728,797
5,5,2,car,896,578,1016,673
6,6,1,bus,362,474,729,793
7,6,2,car,903,588,1007,669
8,7,1,bus,366,475,727,789
9,7,2,car,905,589,1003,666
10,8,1,bus,374,477,733,789
11,8,2,car,908,577,1012,658
12,9,1,bus,382,478,737,787
13,9,2,car,908,576,1008,653
14,10,1,bus,389,479,741,786
15,10,2,car,904,570,1010,652
16,10,5,bus,390,480,737,786
17,11,1,bus,395,480,743,784
18,11,2,car,909,570,1011,648
19,11,5,bus,397,480,743,786
20,12,1,bus,403,481,745,781
21,12,2,car,908,568,1007,644
22,12,5,bus,406,482,741,779
23,13,1,bus,408,482,745,777
24,13,2,car,913,569,1007,641
25,13,5,bus,409,482,740,776
26,14,1,bus,414,483,747,775
27,14,2,car,915,569,1006,638
28,14,5,bus,412,481,742,773
29,15,2,car,915,570,1002,636
30,15,5,bus,419,483,742,768
31,15,7,car,1595,646,1857,1078
32,16,2,car,914,566,1001,632
33,16,5,bus,424,483,743,767
34,16,7,car,1554,630,1833,1079
35,17,1,bus,428,483,756,770
36,17,2,car,914,566,998,630
37,17,5,bus,427,484,744,764
38,17,7,car,1514,622,1807,1076
39,18,1,bus,431,483,756,770
40,18,2,car,916,567,996,627
41,18,5,bus,433,484,749,764
42,18,7,car,1489,609,1785,1042
43,19,1,bus,435,483,758,770
44,19,2,car,916,567,996,627
45,19,5,bus,439,485,751,761
46,19,7,car,1472,603,1757,988
47,20,1,bus,437,484,758,770
48,20,2,car,917,567,995,626
49,20,7,car,1424,594,1696,938
50,21,1,bus,440,484,755,765
51,21,2,car,918,567,993,623
52,21,5,bus,443,486,750,756
53,21,7,car,1371,584,1637,901
54,22,1,bus,445,486,755,763
55,22,2,car,920,566,992,620
56,22,5,bus,447,487,752,755
57,22,7,car,1327,584,1578,867
58,23,1,bus,451,488,754,758
59,23,2,car,920,566,991,618
60,23,5,bus,450,488,754,755
61,23,7,car,1291,586,1523,836
62,24,1,bus,455,489,755,756
63,24,2,car,921,566,990,617
64,24,5,bus,455,486,761,755
65,24,7,car,1268,589,1482,807
66,25,2,car,922,566,990,615
67,25,5,bus,458,486,763,756
68,25,7,car,1243,586,1449,788
69,26,2,car,923,565,990,613
70,26,5,bus,463,486,764,754
71,26,7,car,1221,582,1419,768
72,27,2,car,924,565,990,612
73,27,5,bus,464,485,766,755
74,27,7,car,1203,581,1399,758
75,28,1,bus,470,484,771,757
76,28,2,car,924,563,990,610
77,28,5,bus,472,487,766,751
78,28,7,car,1183,576,1383,753
79,29,1,bus,478,486,772,755
80,29,2,car,923,562,989,609
81,29,5,bus,480,489,767,747
82,29,7,car,1172,572,1361,736
83,30,1,bus,483,485,774,754
84,30,2,car,923,562,988,607
85,30,5,bus,485,489,769,746
86,30,7,car,1161,571,1346,729
87,31,1,bus,490,485,774,750
88,31,2,car,922,560,988,606
89,31,7,car,1149,570,1327,719
90,32,1,bus,496,486,775,748
91,32,2,car,923,560,989,606
92,32,7,car,1137,569,1312,714
93,33,1,bus,501,488,777,749
94,33,2,car,923,560,989,606
95,33,7,car,1129,568,1301,708
96,34,1,bus,505,488,779,748
97,34,2,car,927,561,991,605
98,34,7,car,1123,568,1286,699
99,35,1,bus,510,488,781,747
100,35,2,car,930,562,992,604
101,35,5,bus,505,488,787,746
102,35,7,car,1117,567,1276,694
103,36,1,bus,515,487,783,745
104,36,2,car,929,557,995,603
105,36,5,bus,513,492,782,738
106,36,7,car,1110,565,1267,690
107,37,1,bus,520,487,783,742
108,37,2,car,931,556,995,601
109,37,5,bus,518,493,784,737
110,37,7,car,1108,563,1255,678
111,38,1,bus,525,488,783,738
112,38,2,car,934,557,993,599
113,38,7,car,1103,563,1243,673
114,39,1,bus,526,486,785,738
115,39,2,car,933,557,992,599
116,39,5,bus,519,487,791,739
117,39,7,car,1097,562,1235,670
118,40,1,bus,530,486,787,737
119,40,2,car,935,559,991,598
120,40,5,bus,522,487,790,740
121,40,7,car,1094,562,1229,666
122,41,2,car,934,558,989,596
123,41,5,bus,528,487,790,737
124,41,7,car,1091,561,1217,659
125,42,1,bus,531,486,789,739
126,42,2,car,934,558,988,595
127,42,5,bus,529,486,791,739
128,42,7,car,1085,561,1208,655
129,43,1,bus,535,488,787,737
130,43,2,car,933,557,988,594
131,43,5,bus,535,491,786,733
132,43,7,car,1081,560,1202,653
133,44,1,bus,539,490,786,736
134,44,2,car,933,557,987,593
135,44,5,bus,538,491,787,732
136,44,7,car,1079,560,1196,650
137,45,1,bus,541,490,786,735
138,45,2,car,932,558,984,593
139,45,7,car,1075,559,1190,647
140,46,1,bus,545,493,785,733
141,46,2,car,934,557,986,592
142,46,7,car,1069,559,1183,646
143,47,1,bus,547,493,788,734
144,47,2,car,934,559,983,592
