,time,id,class,region1x,region1y,region2x,region2y
95,34,2,car,928,561,992,605
96,34,5,bus,502,487,781,749
97,34,9,car,1421,591,1767,964
98,35,2,car,931,562,992,604
99,35,5,bus,508,487,783,748
100,35,9,car,1391,589,1732,936
101,36,1,bus,511,486,788,745
102,36,2,car,929,557,996,603
103,36,5,bus,517,492,778,739
104,36,9,car,1358,583,1700,920
105,37,1,bus,515,486,791,743
106,37,2,car,930,556,995,602
107,37,5,bus,519,489,783,740
108,37,9,car,1330,577,1669,899
109,38,1,bus,520,486,787,738
110,38,2,car,934,557,993,599
111,38,5,bus,522,488,784,738
112,38,9,car,1310,582,1630,873
113,39,1,bus,523,486,787,738
114,39,2,car,932,557,993,599
115,39,5,bus,527,490,782,733
116,39,9,car,1290,583,1597,854
117,40,1,bus,530,492,782,733
118,40,2,car,934,558,990,597
119,40,5,bus,527,488,786,737
120,40,9,car,1273,586,1568,839
121,41,1,bus,531,488,787,735
122,41,2,car,934,558,989,596
123,41,5,bus,534,492,783,730
124,41,9,car,1260,586,1541,821
125,42,1,bus,530,486,789,739
126,42,2,car,934,558,988,595
127,42,5,bus,530,487,788,737
128,42,9,car,1246,586,1520,809
129,43,1,bus,536,491,784,732
130,43,2,car,934,557,988,594
131,43,5,bus,533,487,789,738
132,43,9,car,1238,586,1500,795
133,44,1,bus,539,491,785,731
134,44,2,car,934,557,987,593
135,44,5,bus,535,488,789,738
136,44,9,car,1225,584,1483,785
137,45,2,car,931,557,984,593
138,45,5,bus,538,489,788,737
139,45,9,car,1213,582,1462,773
140,46,2,car,932,559,983,593
141,46,5,bus,543,493,786,734
142,46,9,car,1200,580,1443,763
143,47,2,car,933,559,983,592
144,47,5,bus,546,492,788,735
145,47,9,car,1188,583,1427,759
146,48,2,car,932,559,981,591
147,48,5,bus,548,491,788,733
148,48,9,car,1178,581,1416,754
149,48,10,car,1386,582,1472,691
150,49,2,car,931,559,980,591
151,49,5,bus,551,492,786,729
152,49,9,car,1169,580,1407,751
153,49,10,car,1375,582,1458,686
154,50,2,car,930,557,981,591
155,50,5,bus,554,494,785,726
156,50,9,car,1158,577,1392,743
157,50,10,car,1369,584,1449,685
158,51,2,car,931,557,979,590
159,51,5,bus,558,496,785,724
160,51,9,car,1152,575,1379,736
161,51,10,car,1360,580,1439,679
162,52,2,car,930,556,980,590
163,52,5,bus,560,495,785,721
164,52,9,car,1152,575,1365,727
165,52,10,car,1345,577,1427,678
166,53,2,car,930,556,979,590
167,53,5,bus,560,495,785,720
168,53,9,car,1138,572,1359,731
169,53,10,car,1336,577,1418,677
170,54,2,car,930,556,978,589
171,54,5,bus,562,495,787,720
172,54,9,car,1133,572,1345,725
173,54,10,car,1328,576,1410,676
174,55,2,car,929,555,976,588
175,55,5,bus,563,494,788,720
176,55,9,car,1129,570,1333,717
177,55,10,car,1317,574,1400,674
178,56,2,car,929,555,975,587
179,56,5,bus,567,496,790,719
180,56,9,car,1125,568,1325,713
181,56,10,car,1307,572,1389,670
182,57,2,car,929,554,977,587
183,57,5,bus,570,496,792,718
184,57,9,car,1119,566,1316,708
185,57,10,car,1298,571,1382,668
186,58,2,car,929,554,976,587
187,58,5,bus,571,496,793,717
188,58,9,car,1117,566,1308,705
189,58,10,car,1294,572,1376,666
190,59,1,bus,589,510,791,702
191,59,2,car,932,554,978,586
192,59,5,bus,575,496,795,716
193,59,9,car,1114,565,1300,701
194,59,10,car,1290,574,1370,664
195,60,1,bus,589,514,790,700
196,60,2,car,933,554,978,586
197,60,5,bus,577,498,794,714
198,60,9,car,1112,564,1294,697
199,60,10,car,1282,573,1364,662
200,61,1,bus,589,515,790,698
201,61,2,car,933,553,978,586
202,61,5,bus,580,499,795,713
203,61,9,car,1107,562,1288,696
204,61,10,car,1275,572,1357,661
205,62,1,bus,585,508,797,703
206,62,5,bus,584,499,797,712
207,62,9,car,1105,563,1282,694
208,62,10,car,1270,572,1351,659
209,63,1,bus,587,508,798,703
210,63,2,car,935,553,978,585
211,63,5,bus,589,499,802,712
212,63,9,car,1106,564,1273,687
213,63,10,car,1262,571,1345,658
214,64,1,bus,587,504,802,703
215,64,2,car,936,553,978,583
216,64,5,bus,593,501,798,706
217,64,9,car,1112,565,1260,674
218,64,10,car,1257,569,1340,656
219,65,1,bus,589,503,803,702
220,65,2,car,936,553,977,582
221,65,5,bus,598,504,798,703
222,65,9,car,1112,564,1256,670
223,65,10,car,1254,569,1335,652
224,66,5,bus,600,504,800,703
225,66,9,car,1104,563,1250,670
226,66,10,car,1248,568,1331,652
227,67,1,bus,595,502,809,702
228,67,5,bus,600,501,808,706
229,67,9,car,1100,562,1241,665
230,67,10,car,1242,568,1324,651
231,68,1,bus,600,504,810,701
232,68,5,bus,605,503,806,702
233,69,1,bus,602,504,810,700
234,69,5,bus,607,504,806,700
235,70,1,bus,604,504,811,699
236,70,5,bus,611,504,808,698
237,71,5,bus,615,504,811,697
238,72,5,bus,616,505,812,698
239,73,5,bus,617,506,812,697
240,74,5,bus,618,505,813,696
241,75,5,bus,619,505,813,695
242,76,5,bus,620,506,814,696
243,77,1,bus,617,504,818,696
244,77,5,bus,621,505,814,696
245,78,1,bus,619,506,817,696
246,78,5,bus,622,506,814,695
247,79,1,bus,621,506,818,695
248,79,5,bus,622,506,813,695
249,80,5,bus,623,505,813,694
250,81,5,bus,626,505,814,692
251,82,5,bus,628,504,816,691
252,83,5,bus,631,506,816,690
253,84,1,bus,629,506,818,689
254,84,5,bus,632,505,815,689
255,85,1,bus,631,506,818,688
256,85,5,bus,634,505,815,686
257,86,1,bus,632,506,816,686
258,86,5,bus,635,506,814,685
259,87,1,bus,634,506,816,685
260,87,5,bus,636,506,813,685
261,88,1,bus,636,506,818,686
262,88,5,bus,637,506,816,686
263,89,1,bus,638,505,818,685
264,89,5,bus,639,505,817,685
265,90,1,bus,641,505,818,683
266,90,5,bus,641,505,817,684
267,91,1,bus,644,506,820,683
268,91,5,bus,644,506,819,683
269,92,1,bus,646,506,819,681
270,92,5,bus,646,506,820,683
271,93,1,bus,648,506,819,680
272,94,1,bus,653,506,823,679
273,95,1,bus,657,506,825,677
274,96,1,bus,658,506,826,676
275,97,1,bus,662,508,827,675
276,98,1,bus,664,508,828,675
277,99,1,bus,666,508,829,674
278,100,1,bus,667,508,829,674
